stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,stock_code,company
2019-04-17,28550.0,28550.0,28850.0,28350.0,285896.0,8173005850.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-04-16,28500.0,28800.0,28800.0,28200.0,183421.0,5211643250.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-04-15,28650.0,28950.0,29150.0,28650.0,201627.0,5806278550.0,0.0,0.0,N,5.0,-100.0,86520,에코프로
2019-04-12,28750.0,28950.0,29200.0,28600.0,252656.0,7306555850.0,0.0,0.0,N,5.0,-200.0,86520,에코프로
2019-04-11,28950.0,28400.0,29050.0,28350.0,342207.0,9831061200.0,0.0,0.0,N,2.0,450.0,86520,에코프로
2019-04-10,28500.0,28850.0,28850.0,28050.0,303230.0,8599708100.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2019-04-09,29000.0,28700.0,29350.0,28500.0,413482.0,11961499550.0,0.0,0.0,N,2.0,550.0,86520,에코프로
2019-04-08,28450.0,28000.0,28650.0,27800.0,204781.0,5806286150.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-04-05,28150.0,28700.0,28850.0,28000.0,343776.0,9747885650.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-04-04,28300.0,28300.0,28900.0,28100.0,261125.0,7434174250.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-04-03,28250.0,27950.0,28400.0,27800.0,199161.0,5615284800.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-04-02,27950.0,28200.0,28400.0,27850.0,229293.0,6440127250.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-04-01,27750.0,27250.0,28050.0,27200.0,296156.0,8233340800.0,0.0,0.0,N,2.0,350.0,86520,에코프로
2019-03-29,27400.0,27600.0,27900.0,26050.0,867219.0,23338335700.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-03-28,27700.0,30650.0,30650.0,27100.0,1319970.0,37452547500.0,0.0,0.0,N,5.0,-2650.0,86520,에코프로
2019-03-27,30350.0,30250.0,30500.0,29900.0,282402.0,8558463050.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-03-26,30050.0,30450.0,30500.0,30000.0,218857.0,6607651200.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-03-25,30100.0,30350.0,30650.0,30100.0,372912.0,11308698300.0,0.0,0.0,N,5.0,-900.0,86520,에코프로
2019-03-22,31000.0,31500.0,31650.0,30800.0,299296.0,9289590250.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-03-21,31250.0,30800.0,31700.0,30700.0,723952.0,22707508700.0,0.0,0.0,N,2.0,800.0,86520,에코프로
2019-03-20,30450.0,31300.0,31350.0,30250.0,421055.0,12860145050.0,0.0,0.0,N,5.0,-650.0,86520,에코프로
2019-03-19,31100.0,30800.0,31750.0,30750.0,427741.0,13396207450.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-03-18,30900.0,31150.0,31300.0,30600.0,367870.0,11353946950.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-03-15,31150.0,31050.0,31500.0,30900.0,304374.0,9485700450.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2019-03-14,31150.0,31550.0,32000.0,30850.0,530945.0,16620840350.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-03-13,31400.0,31950.0,32200.0,31250.0,358827.0,11304805450.0,0.0,0.0,N,5.0,-650.0,86520,에코프로
2019-03-12,32050.0,31750.0,32100.0,31650.0,414703.0,13225326750.0,0.0,0.0,N,2.0,600.0,86520,에코프로
2019-03-11,31450.0,31850.0,32000.0,30850.0,375435.0,11726215900.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2019-09-27,19200.0,18400.0,19200.0,18350.0,238673.0,4511646000.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2019-09-26,18550.0,19000.0,19100.0,18000.0,287521.0,5338722250.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-09-25,18800.0,20000.0,20050.0,18750.0,562190.0,10733310850.0,0.0,0.0,N,5.0,-1250.0,86520,에코프로
2019-09-24,20050.0,20100.0,20400.0,20000.0,112170.0,2264073200.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-09-23,20000.0,20350.0,20500.0,19950.0,131230.0,2637190750.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2019-09-20,20350.0,20400.0,20450.0,20100.0,130096.0,2637103200.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-09-19,20300.0,20200.0,20700.0,20150.0,130063.0,2655860850.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-09-18,20200.0,20700.0,20700.0,20200.0,169991.0,3462864050.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2019-09-17,20700.0,20400.0,20800.0,20150.0,221742.0,4549472400.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-09-16,20500.0,20100.0,20500.0,19800.0,252924.0,5121624850.0,0.0,0.0,N,2.0,600.0,86520,에코프로
2019-09-11,19900.0,20050.0,20150.0,19800.0,194562.0,3877669600.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-09-10,20050.0,19800.0,20250.0,19700.0,160429.0,3201562550.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2019-09-09,19800.0,20250.0,20450.0,19700.0,241920.0,4826019600.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2019-09-06,20300.0,20800.0,20800.0,20200.0,124357.0,2537075850.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-09-05,20550.0,20650.0,21000.0,20400.0,238453.0,4939147950.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-09-04,20400.0,20300.0,20450.0,20150.0,120631.0,2449666900.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-09-03,20300.0,20100.0,20600.0,20000.0,162343.0,3299144100.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-09-02,20150.0,19900.0,20200.0,19350.0,214840.0,4261937700.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2019-08-30,20150.0,20350.0,20350.0,19950.0,195429.0,3931868300.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-08-29,19950.0,19750.0,20600.0,19700.0,470259.0,9436983150.0,0.0,0.0,N,2.0,550.0,86520,에코프로
2019-08-28,19400.0,18600.0,19450.0,18600.0,205938.0,3967165750.0,0.0,0.0,N,2.0,750.0,86520,에코프로
2019-08-27,18650.0,18800.0,19250.0,18600.0,260814.0,4943635400.0,0.0,0.0,N,2.0,350.0,86520,에코프로
2019-08-26,18300.0,18900.0,19150.0,18300.0,340202.0,6346759850.0,0.0,0.0,N,5.0,-1350.0,86520,에코프로
2019-08-23,19650.0,19300.0,19800.0,19200.0,214091.0,4155812700.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2019-08-22,19650.0,20050.0,20100.0,19650.0,202059.0,4006897300.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2019-08-21,20050.0,19800.0,20150.0,19600.0,205110.0,4084128150.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2019-08-20,19800.0,19300.0,19900.0,19250.0,371429.0,7271258200.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2019-08-19,19150.0,19500.0,19500.0,19100.0,199864.0,3847193900.0,0.0,0.0,N,5.0,-100.0,86520,에코프로
2019-08-16,19250.0,19450.0,19550.0,19100.0,224000.0,4322037850.0,0.0,0.0,N,5.0,-550.0,86520,에코프로
2019-08-14,19800.0,20050.0,20250.0,19650.0,247136.0,4920771050.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-08-13,19650.0,19900.0,20000.0,19550.0,223119.0,4409514450.0,0.0,0.0,N,5.0,-550.0,86520,에코프로
2019-08-12,20200.0,20000.0,20450.0,19400.0,249076.0,4973415250.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-08-09,20050.0,20600.0,20600.0,19800.0,243415.0,4895575200.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-08-08,20350.0,19700.0,20400.0,19600.0,299952.0,6020022600.0,0.0,0.0,N,2.0,900.0,86520,에코프로
2019-08-07,19450.0,18800.0,19500.0,18750.0,352403.0,6760230650.0,0.0,0.0,N,2.0,850.0,86520,에코프로
2019-08-06,18600.0,18000.0,20150.0,17850.0,757239.0,14495648050.0,0.0,0.0,N,5.0,-100.0,86520,에코프로
2019-08-05,18700.0,20750.0,21100.0,18700.0,523079.0,10299407000.0,0.0,0.0,N,5.0,-2200.0,86520,에코프로
2019-08-02,20900.0,20550.0,21600.0,20400.0,233520.0,4932357450.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-08-01,21200.0,21450.0,21950.0,21050.0,210821.0,4519928650.0,0.0,0.0,N,5.0,-650.0,86520,에코프로
2019-07-31,21850.0,21550.0,21950.0,20700.0,408584.0,8732159450.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-07-30,21700.0,21900.0,22250.0,21650.0,276607.0,6070455250.0,0.0,0.0,N,5.0,-200.0,86520,에코프로
2019-07-29,21900.0,23250.0,23600.0,21850.0,401481.0,8907155300.0,0.0,0.0,N,5.0,-1500.0,86520,에코프로
2019-07-26,23400.0,23500.0,23900.0,23250.0,207833.0,4869508850.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2019-07-25,23750.0,24850.0,25150.0,23600.0,355295.0,8534785700.0,0.0,0.0,N,5.0,-1200.0,86520,에코프로
2019-07-24,24950.0,25100.0,25450.0,24850.0,143048.0,3597733700.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2019-07-23,24950.0,25900.0,26250.0,24700.0,309778.0,7857194200.0,0.0,0.0,N,5.0,-850.0,86520,에코프로
2019-07-22,25800.0,25550.0,25850.0,25100.0,132993.0,3386555200.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-07-19,25600.0,25500.0,26000.0,25400.0,141899.0,3634619400.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-07-18,25500.0,25550.0,26000.0,25150.0,157992.0,4033263650.0,0.0,0.0,N,5.0,-200.0,86520,에코프로
2019-07-17,25700.0,26300.0,26500.0,25450.0,226703.0,5863827400.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2019-07-16,26200.0,25950.0,27000.0,25900.0,368885.0,9719309000.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-07-15,26350.0,26500.0,26800.0,26000.0,235357.0,6182130700.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-07-12,26150.0,24850.0,26250.0,24850.0,280858.0,7265776300.0,0.0,0.0,N,2.0,1200.0,86520,에코프로
2019-07-11,24950.0,24600.0,25200.0,24600.0,163442.0,4080885800.0,0.0,0.0,N,2.0,450.0,86520,에코프로
2019-07-10,24500.0,24400.0,24850.0,24000.0,221118.0,5402519300.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-07-09,24350.0,24800.0,25550.0,24100.0,295652.0,7335796550.0,0.0,0.0,N,5.0,-650.0,86520,에코프로
2019-07-08,25000.0,27150.0,27200.0,24900.0,440226.0,11316416250.0,0.0,0.0,N,5.0,-2150.0,86520,에코프로
2019-07-05,27150.0,27950.0,27950.0,27050.0,231064.0,6296473150.0,0.0,0.0,N,5.0,-700.0,86520,에코프로
2019-07-04,27850.0,28100.0,28300.0,27100.0,334632.0,9278157550.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-07-03,27900.0,28000.0,28450.0,27750.0,546163.0,15335665850.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2019-07-02,27650.0,27300.0,27900.0,27100.0,275043.0,7594998050.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-07-01,27450.0,27600.0,27700.0,27200.0,278664.0,7636913400.0,0.0,0.0,N,2.0,500.0,86520,에코프로
2019-06-28,26950.0,26300.0,27100.0,26150.0,259589.0,6951819950.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2019-06-27,26300.0,26300.0,26550.0,26100.0,145499.0,3830976850.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-06-26,26150.0,26650.0,26700.0,26000.0,175993.0,4621901250.0,0.0,0.0,N,5.0,-650.0,86520,에코프로
2019-06-25,26800.0,27300.0,27950.0,26750.0,421729.0,11532257950.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-06-24,27100.0,26800.0,27450.0,26750.0,304811.0,8267105100.0,0.0,0.0,N,2.0,600.0,86520,에코프로
2019-06-21,26500.0,27000.0,27050.0,26350.0,139222.0,3701466450.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2019-06-20,26900.0,26300.0,26900.0,26200.0,184840.0,4940584350.0,0.0,0.0,N,2.0,600.0,86520,에코프로
2020-01-07,22400.0,22650.0,23150.0,22350.0,269074.0,6092628350.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2020-01-06,22750.0,21850.0,23000.0,21650.0,453753.0,10165880400.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2020-01-03,22500.0,22800.0,22800.0,22250.0,287187.0,6458179300.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2020-01-02,22850.0,22550.0,22950.0,22050.0,403634.0,9141700100.0,0.0,0.0,N,2.0,400.0,86520,에코프로
2019-12-30,22450.0,21800.0,22750.0,21800.0,697699.0,15570587850.0,0.0,0.0,N,2.0,950.0,86520,에코프로
2019-12-27,21500.0,20300.0,21500.0,20250.0,723469.0,15261592100.0,2.0,0.0,N,2.0,1200.0,86520,에코프로
2019-12-26,20300.0,20150.0,20300.0,19900.0,211028.0,4239731450.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-12-24,20000.0,19900.0,20450.0,19850.0,289353.0,5816505450.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-12-23,19800.0,19900.0,20000.0,19300.0,196215.0,3853316850.0,0.0,0.0,N,5.0,-100.0,86520,에코프로
2019-12-20,19900.0,20000.0,20150.0,19800.0,127647.0,2542147700.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-12-19,19950.0,19850.0,20250.0,19650.0,166880.0,3332225250.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-12-18,19900.0,20550.0,20550.0,19750.0,265452.0,5305519050.0,0.0,0.0,N,5.0,-550.0,86520,에코프로
2019-12-17,20450.0,20400.0,20550.0,20250.0,162053.0,3311632100.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-12-16,20350.0,20650.0,20800.0,20200.0,168942.0,3444113700.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-12-13,20650.0,20800.0,20900.0,20300.0,238346.0,4910724100.0,0.0,0.0,N,2.0,350.0,86520,에코프로
2019-12-12,20300.0,20300.0,20550.0,20200.0,234410.0,4778774800.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-12-11,20250.0,20050.0,20550.0,20000.0,144841.0,2942833650.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-12-10,20150.0,20800.0,20850.0,20100.0,172422.0,3507548600.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2019-12-09,20500.0,19500.0,20650.0,19500.0,373594.0,7553925150.0,0.0,0.0,N,2.0,1200.0,86520,에코프로
2019-12-06,19300.0,18700.0,19350.0,18700.0,107164.0,2053315700.0,0.0,0.0,N,2.0,600.0,86520,에코프로
2019-12-05,18700.0,18750.0,19000.0,18450.0,122503.0,2290167150.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2019-12-04,18700.0,19200.0,19200.0,18650.0,186855.0,3516167450.0,0.0,0.0,N,5.0,-600.0,86520,에코프로
2019-12-03,19300.0,19350.0,19600.0,19200.0,138541.0,2681034550.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2019-12-02,19800.0,19600.0,20000.0,19550.0,63583.0,1255677900.0,0.0,0.0,N,2.0,200.0,86520,에코프로
2019-11-29,19600.0,19900.0,20000.0,19600.0,102072.0,2012208800.0,0.0,0.0,N,5.0,-350.0,86520,에코프로
2019-11-28,19950.0,19900.0,20200.0,19800.0,84905.0,1695317400.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-11-27,20000.0,20300.0,20450.0,19950.0,107191.0,2151702950.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2019-11-26,20400.0,20050.0,20400.0,19900.0,137399.0,2781161950.0,0.0,0.0,N,2.0,350.0,86520,에코프로
2019-11-25,20050.0,19850.0,20200.0,19850.0,93967.0,1882527500.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2019-11-22,19800.0,19250.0,20100.0,19250.0,157368.0,3109042550.0,0.0,0.0,N,2.0,550.0,86520,에코프로
2019-11-21,19250.0,19800.0,19900.0,19200.0,215777.0,4185729450.0,0.0,0.0,N,5.0,-550.0,86520,에코프로
2019-11-20,19800.0,20200.0,20400.0,19800.0,203247.0,4070570750.0,0.0,0.0,N,5.0,-600.0,86520,에코프로
2019-11-19,20400.0,20600.0,20600.0,20150.0,126220.0,2569687050.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-11-18,20650.0,20850.0,20850.0,20400.0,125655.0,2590088150.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-11-15,20600.0,20100.0,20600.0,19850.0,154455.0,3135882150.0,0.0,0.0,N,2.0,500.0,86520,에코프로
2019-11-14,20100.0,20000.0,20300.0,19700.0,116246.0,2330394250.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2019-11-13,20000.0,20500.0,20500.0,19900.0,151342.0,3041764850.0,0.0,0.0,N,5.0,-450.0,86520,에코프로
2019-11-12,20450.0,20400.0,20550.0,20200.0,84890.0,1733758800.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-11-11,20400.0,20700.0,20900.0,20150.0,119114.0,2436733800.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2019-11-08,20800.0,20750.0,21200.0,20600.0,160161.0,3332910500.0,0.0,0.0,N,2.0,350.0,86520,에코프로
2019-11-07,20450.0,21150.0,21250.0,20300.0,242041.0,4979381500.0,0.0,0.0,N,5.0,-700.0,86520,에코프로
2019-11-06,21150.0,21200.0,21400.0,20950.0,205231.0,4335055050.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-11-05,21200.0,21350.0,21600.0,21100.0,192969.0,4102227250.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-11-04,21350.0,20700.0,21650.0,20700.0,372452.0,7937430150.0,0.0,0.0,N,2.0,850.0,86520,에코프로
2019-11-01,20500.0,20800.0,20850.0,20200.0,141059.0,2888867850.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-10-31,20800.0,20600.0,21050.0,20450.0,227320.0,4718771000.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2019-10-30,20550.0,20500.0,20800.0,20250.0,207538.0,4254244150.0,0.0,0.0,N,5.0,-50.0,86520,에코프로
2019-10-29,20600.0,21150.0,21200.0,20400.0,336026.0,6942128250.0,0.0,0.0,N,5.0,-200.0,86520,에코프로
2019-10-28,20800.0,20000.0,20950.0,19950.0,651754.0,13463176000.0,0.0,0.0,N,2.0,1000.0,86520,에코프로
2019-10-25,19800.0,19550.0,19950.0,19400.0,291381.0,5747180850.0,0.0,0.0,N,2.0,550.0,86520,에코프로
2019-10-24,19250.0,19750.0,20650.0,19150.0,823968.0,16433869100.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-10-23,19500.0,19450.0,19600.0,19250.0,319514.0,6206575550.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2019-10-22,19350.0,18800.0,19350.0,18400.0,320334.0,6078216100.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2019-10-21,18700.0,19150.0,19200.0,18550.0,168809.0,3171214850.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2019-10-18,18950.0,18700.0,19500.0,18650.0,328065.0,6285123550.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-10-17,18650.0,19350.0,19350.0,18450.0,269132.0,5034029050.0,0.0,0.0,N,5.0,-600.0,86520,에코프로
2019-10-16,19250.0,19750.0,19750.0,19200.0,210957.0,4094861750.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2019-10-15,19400.0,19000.0,19400.0,18700.0,200199.0,3830134100.0,0.0,0.0,N,2.0,450.0,86520,에코프로
2019-10-14,18950.0,18650.0,19050.0,18550.0,140911.0,2657496550.0,0.0,0.0,N,2.0,500.0,86520,에코프로
2019-10-11,18450.0,18800.0,19050.0,18400.0,108295.0,2013799900.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2019-10-10,18750.0,18600.0,19100.0,18400.0,169334.0,3173251500.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2019-10-08,18700.0,17400.0,18700.0,17400.0,442507.0,8112126400.0,0.0,0.0,N,2.0,1300.0,86520,에코프로
2019-10-07,17400.0,18150.0,18300.0,17350.0,288959.0,5080875350.0,0.0,0.0,N,5.0,-600.0,86520,에코프로
2019-10-04,18000.0,18600.0,18800.0,17950.0,309919.0,5636541050.0,0.0,0.0,N,5.0,-700.0,86520,에코프로
2019-10-02,18700.0,19000.0,19100.0,18650.0,138130.0,2597266250.0,0.0,0.0,N,5.0,-550.0,86520,에코프로
2019-10-01,19250.0,18750.0,19500.0,18750.0,160537.0,3089763000.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2019-09-30,18950.0,19000.0,19250.0,18600.0,145501.0,2744300400.0,0.0,0.0,N,5.0,-250.0,86520,에코프로
2020-04-17,20750.0,20850.0,21200.0,20550.0,582124.0,12138959800.0,0.0,0.0,N,2.0,550.0,86520,에코프로
2020-04-16,20200.0,19600.0,20400.0,19300.0,625624.0,12532913450.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2020-04-14,19550.0,19400.0,19850.0,19200.0,559291.0,10907327500.0,0.0,0.0,N,2.0,900.0,86520,에코프로
2020-04-13,18650.0,19350.0,19350.0,18650.0,361933.0,6839357750.0,0.0,0.0,N,5.0,-800.0,86520,에코프로
2020-04-10,19450.0,19800.0,19800.0,18850.0,361730.0,7009475300.0,0.0,0.0,N,5.0,-200.0,86520,에코프로
2020-04-09,19650.0,20100.0,20250.0,19600.0,416680.0,8272653700.0,0.0,0.0,N,2.0,50.0,86520,에코프로
2020-04-08,19600.0,19300.0,20250.0,19100.0,743095.0,14816988800.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2020-04-07,19450.0,19900.0,19900.0,19000.0,769146.0,14960984850.0,0.0,0.0,N,2.0,500.0,86520,에코프로
2020-04-06,18950.0,18250.0,18950.0,17850.0,605728.0,11135551200.0,0.0,0.0,N,2.0,800.0,86520,에코프로
2020-04-03,18150.0,18650.0,18800.0,17800.0,600414.0,11010387450.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2020-04-02,18000.0,17600.0,18050.0,17000.0,382808.0,6764353900.0,0.0,0.0,N,2.0,700.0,86520,에코프로
2020-04-01,17300.0,17500.0,18700.0,17250.0,588065.0,10621861750.0,0.0,0.0,N,5.0,-500.0,86520,에코프로
2020-03-31,17800.0,18050.0,18050.0,17350.0,435624.0,7745893750.0,0.0,0.0,N,2.0,150.0,86520,에코프로
2020-03-30,17650.0,16650.0,17700.0,16600.0,313970.0,5379729250.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2020-03-27,17350.0,18050.0,18100.0,16700.0,562397.0,9809610600.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2020-03-26,17250.0,17750.0,18200.0,17100.0,600484.0,10644356750.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2020-03-25,17650.0,17800.0,18200.0,16950.0,639001.0,11196814100.0,0.0,0.0,N,2.0,950.0,86520,에코프로
2020-03-24,16700.0,16150.0,16700.0,15700.0,609086.0,9907779450.0,0.0,0.0,N,2.0,1500.0,86520,에코프로
2020-03-23,15200.0,15150.0,16100.0,14650.0,631681.0,9612850700.0,0.0,0.0,N,5.0,-950.0,86520,에코프로
2020-03-20,16150.0,14850.0,16150.0,14350.0,754060.0,11508207900.0,0.0,0.0,N,2.0,2250.0,86520,에코프로
2020-03-19,13900.0,17700.0,17950.0,13800.0,1112167.0,17323522200.0,0.0,0.0,N,5.0,-3200.0,86520,에코프로
2020-03-18,17100.0,19200.0,19300.0,17100.0,573784.0,10643076000.0,0.0,0.0,N,5.0,-1900.0,86520,에코프로
2020-03-17,19000.0,16650.0,19100.0,16650.0,711567.0,12872128900.0,0.0,0.0,N,2.0,950.0,86520,에코프로
2020-03-16,18050.0,20000.0,20300.0,18050.0,620114.0,11986480950.0,0.0,0.0,N,5.0,-1350.0,86520,에코프로
2020-03-13,19400.0,19550.0,20800.0,17550.0,1100634.0,21290303400.0,0.0,0.0,N,5.0,-1750.0,86520,에코프로
2020-03-12,21150.0,22250.0,22700.0,20700.0,691265.0,14901255100.0,0.0,0.0,N,5.0,-1450.0,86520,에코프로
2020-03-11,22600.0,23750.0,23750.0,22400.0,423004.0,9734967250.0,0.0,0.0,N,5.0,-1100.0,86520,에코프로
2020-03-10,23700.0,22650.0,23750.0,22400.0,590081.0,13670350800.0,0.0,0.0,N,2.0,700.0,86520,에코프로
2020-03-09,23000.0,23750.0,23900.0,22700.0,426964.0,9927778800.0,0.0,0.0,N,5.0,-1450.0,86520,에코프로
2020-03-06,24450.0,24350.0,24600.0,23950.0,310077.0,7520926500.0,0.0,0.0,N,5.0,-400.0,86520,에코프로
2020-03-05,24850.0,25400.0,25450.0,24450.0,402008.0,10012343150.0,0.0,0.0,N,3.0,0.0,86520,에코프로
2020-03-04,24850.0,23450.0,24950.0,23400.0,518015.0,12688881400.0,0.0,0.0,N,2.0,1000.0,86520,에코프로
2020-03-03,23850.0,25000.0,25050.0,23750.0,498181.0,12174882100.0,0.0,0.0,N,5.0,-150.0,86520,에코프로
2020-03-02,24000.0,23100.0,24150.0,22600.0,527716.0,12404493500.0,0.0,0.0,N,2.0,1250.0,86520,에코프로
2020-02-28,22750.0,23200.0,23750.0,22650.0,584997.0,13514998050.0,0.0,0.0,N,5.0,-1100.0,86520,에코프로
2020-02-27,23850.0,24850.0,25450.0,23800.0,471831.0,11525933600.0,0.0,0.0,N,5.0,-1050.0,86520,에코프로
2020-02-26,24900.0,24500.0,25150.0,24400.0,382498.0,9460205700.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2020-02-25,25200.0,24400.0,25400.0,24200.0,513584.0,12822361700.0,0.0,0.0,N,2.0,650.0,86520,에코프로
2020-02-24,24550.0,24450.0,25300.0,24400.0,690012.0,17086504350.0,0.0,0.0,N,5.0,-1050.0,86520,에코프로
2020-02-21,25600.0,26100.0,26450.0,25300.0,586806.0,15164911650.0,0.0,0.0,N,5.0,-1250.0,86520,에코프로
2020-02-20,26850.0,26700.0,26950.0,25650.0,694310.0,18275720000.0,0.0,0.0,N,2.0,250.0,86520,에코프로
2020-02-19,26600.0,26900.0,27150.0,25800.0,552525.0,14697988900.0,0.0,0.0,N,2.0,300.0,86520,에코프로
2020-02-18,26300.0,27050.0,27450.0,26200.0,662993.0,17689264700.0,0.0,0.0,N,5.0,-1050.0,86520,에코프로
2020-02-17,27350.0,27000.0,27650.0,26350.0,730990.0,19828475400.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2020-02-14,27650.0,28150.0,28650.0,27500.0,655972.0,18317660450.0,0.0,0.0,N,5.0,-300.0,86520,에코프로
2020-02-13,27950.0,27900.0,28550.0,27550.0,757201.0,21197729600.0,0.0,0.0,N,2.0,100.0,86520,에코프로
2020-02-12,27850.0,27900.0,28550.0,27500.0,1080662.0,30381924050.0,0.0,0.0,N,2.0,50.0,86520,에코프로
